Date,hour,Rainfall (mm)
20180221,16,0
20180221,17,0
20180221,18,0
20180221,19,0
20180221,20,0.5
20180221,21,0.5
20180221,22,0
20180221,23,0
20180221,24,0
20180222,1,0.0*
20180222,2,0
20180222,3,0.0*
20180222,4,0.0*
20180222,5,0.0*
20180222,6,0
20180222,7,1
20180222,8,1
20180222,9,0
20180222,10,0
20180222,11,0
20180222,12,0
20180222,13,0
20180222,14,0.5
20180222,15,0.5
20180222,16,1
20180222,17,0
20180222,18,0.5
20180222,19,0.5
20180222,20,0.5
20180222,21,0.5
20180222,22,0.5
20180222,23,0
20180222,24,0.5
20180223,1,1
20180223,2,0
20180223,3,0.5
20180223,4,0
20180223,5,0
20180223,6,0
20180223,7,0
20180223,8,0
20180223,9,0
20180223,10,0
20180223,11,0
20180223,12,0
20180223,13,0
20180223,14,0
20180223,15,0
20180223,16,0
20180223,17,0.0*
20180223,18,0
20180223,19,0.5
20180223,20,0.5
20180223,21,0.5
20180223,22,0
20180223,23,0
20180223,24,0
20180224,1,0
20180224,2,0
20180224,3,0
20180224,4,0
20180224,5,0
20180224,6,0
20180224,7,0
20180224,8,0
20180224,9,0
20180224,10,0
20180224,11,0
20180224,12,0
20180224,13,0
20180224,14,0
20180224,15,0
20180224,16,0
20180224,17,0
20180224,18,0
20180224,19,0
20180224,20,0
20180224,21,0
20180224,22,0
20180224,23,0
20180224,24,0
20180225,1,0
20180225,2,0
20180225,3,0
20180225,4,0
20180225,5,0
20180225,6,0
20180225,7,0
20180225,8,0
20180225,9,0
20180225,10,0
20180225,11,0
20180225,12,0
20180225,13,0
20180225,14,0
20180225,15,0
20180225,16,0
20180225,17,0.0*
20180225,18,0
20180225,19,0
20180225,20,0
20180225,21,0
20180225,22,0
20180225,23,0
20180225,24,0
20180226,1,0
20180226,2,0
20180226,3,0
20180226,4,0
20180226,5,0
20180226,6,0
20180226,7,0
20180226,8,0
20180226,9,0
20180226,10,0
20180226,11,0
20180226,12,0
20180226,13,0
20180226,14,0
20180226,15,0
20180226,16,0
20180226,17,0
20180226,18,0
20180226,19,0
20180226,20,0
20180226,21,0
20180226,22,0
20180226,23,0
20180226,24,0
20180227,1,0
20180227,2,0
20180227,3,0
20180227,4,0
20180227,5,0
20180227,6,0
20180227,7,0
20180227,8,0
20180227,9,0
20180227,10,0
20180227,11,0
20180227,12,0
20180227,13,0
20180227,14,0
20180227,15,0
20180227,16,0
20180227,17,0
20180227,18,0
20180227,19,0
20180227,20,0
20180227,21,0
20180227,22,0
20180227,23,0
20180227,24,0
20180228,1,0
20180228,2,0
20180228,3,0
20180228,4,0
20180228,5,0
20180228,6,0
20180228,7,0.5
20180228,8,0
20180228,9,0
20180228,10,0
20180228,11,0
20180228,12,0
20180228,13,0
20180228,14,0
20180228,15,0
20180228,16,0
20180228,17,0.0*
20180228,18,0
20180228,19,0
20180228,20,0
20180228,21,0
20180228,22,0
20180228,23,0
20180228,24,0
20180301,1,0
20180301,2,0
20180301,3,0
20180301,4,0
20180301,5,0
20180301,6,0
20180301,7,0
20180301,8,0
20180301,9,0
20180301,10,0
20180301,11,0
20180301,12,0
20180301,13,0
20180301,14,0
20180301,15,0
20180301,16,0
20180301,17,0
20180301,18,0
20180301,19,0
20180301,20,0
20180301,21,0
20180301,22,0
20180301,23,0
20180301,24,0
20180302,1,0
20180302,2,0
20180302,3,0
20180302,4,0
20180302,5,0
20180302,6,0
20180302,7,0
20180302,8,0
20180302,9,0
20180302,10,0
20180302,11,0
20180302,12,0
20180302,13,0
20180302,14,0
20180302,15,0
20180302,16,0
20180302,17,0
20180302,18,0
20180302,19,0
20180302,20,0
20180302,21,0
20180302,22,0
20180302,23,0
20180302,24,0
20180303,1,0.0*
20180303,2,0
20180303,3,0
20180303,4,0
20180303,5,0
20180303,6,0
20180303,7,0
20180303,8,0
20180303,9,0
20180303,10,0
20180303,11,0.0*
20180303,12,0.0*
20180303,13,0.0*
20180303,14,0
20180303,15,0
20180303,16,0
20180303,17,0
20180303,18,0
20180303,19,0
20180303,20,0
20180303,21,0
20180303,22,0
20180303,23,0
20180303,24,0
20180304,1,0
20180304,2,0
20180304,3,0
20180304,4,0
20180304,5,0
20180304,6,0
20180304,7,0
20180304,8,0
20180304,9,0
20180304,10,0.5
20180304,11,0.5
20180304,12,0
20180304,13,0
20180304,14,0
20180304,15,0.0*
20180304,16,0.0*
20180304,17,0
20180304,18,0
20180304,19,0.0*
20180304,20,0
20180304,21,0
20180304,22,0
20180304,23,0
20180304,24,0.0*
20180305,1,0
20180305,2,0
20180305,3,0
20180305,4,0
20180305,5,0
20180305,6,0
20180305,7,0
20180305,8,0
20180305,9,0
20180305,10,0
20180305,11,0
20180305,12,0
20180305,13,0
20180305,14,0
20180305,15,0
20180305,16,0
20180305,17,0
20180305,18,0
20180305,19,0
20180305,20,0
20180305,21,0
20180305,22,0
20180305,23,0
20180305,24,0.0*
20180306,1,0
20180306,2,0
20180306,3,0
20180306,4,0
20180306,5,0.0*
20180306,6,0
20180306,7,0
20180306,8,0
20180306,9,0
20180306,10,0
20180306,11,0
20180306,12,0
20180306,13,0
20180306,14,0
20180306,15,0
20180306,16,0
20180306,17,0
20180306,18,0
20180306,19,0
20180306,20,0
20180306,21,0
20180306,22,0
20180306,23,0
20180306,24,0
20180307,1,0
20180307,2,0
20180307,3,0
20180307,4,0
20180307,5,0
20180307,6,0
20180307,7,0
20180307,8,0
20180307,9,0
20180307,10,0
20180307,11,0
20180307,12,0
20180307,13,0
20180307,14,0
20180307,15,0
20180307,16,0
20180307,17,0
20180307,18,0
20180307,19,0
20180307,20,0
20180307,21,0
20180307,22,0
20180307,23,0
20180307,24,0
20180308,1,0
20180308,2,1.0*
20180308,3,1
20180308,4,0.5
20180308,5,0.5
20180308,6,1.5
20180308,7,2.5
20180308,8,2.5
20180308,9,4
20180308,10,1.5
20180308,11,0
20180308,12,0.5
20180308,13,0.5
20180308,14,0
20180308,15,0
20180308,16,0
20180308,17,0
20180308,18,0
20180308,19,0
20180308,20,0
20180308,21,0
20180308,22,0
20180308,23,0
20180308,24,0
20180309,1,0
20180309,2,0
20180309,3,0
20180309,4,0
20180309,5,0
20180309,6,0
20180309,7,0
20180309,8,0
20180309,9,0
20180309,10,0
20180309,11,0.0*
20180309,12,0
20180309,13,0
20180309,14,0
20180309,15,0
20180309,16,0
20180309,17,0
20180309,18,0
20180309,19,0
20180309,20,0
20180309,21,0
20180309,22,0
20180309,23,0
20180309,24,0
20180310,1,0
20180310,2,0
20180310,3,0
20180310,4,0
20180310,5,0
20180310,6,0
20180310,7,0
20180310,8,0
20180310,9,0
20180310,10,0
20180310,11,0
20180310,12,0
20180310,13,0
20180310,14,0
20180310,15,0
20180310,16,0
20180310,17,0
20180310,18,0
20180310,19,0
20180310,20,0
20180310,21,0
20180310,22,0
20180310,23,0
20180310,24,0
20180311,1,0
20180311,2,0
20180311,3,0
20180311,4,0
20180311,5,0
20180311,6,0
20180311,7,0.0*
20180311,8,0
20180311,9,0
20180311,10,0
20180311,11,0.0*
20180311,12,0
20180311,13,0
20180311,14,0.0*
20180311,15,0
20180311,16,0
20180311,17,0
20180311,18,0
20180311,19,0
20180311,20,0
20180311,21,0
20180311,22,0
20180311,23,0
20180311,24,0
20180312,1,0
20180312,2,0
20180312,3,0
20180312,4,0
20180312,5,0
20180312,6,0
20180312,7,0
20180312,8,0
20180312,9,0
20180312,10,0
20180312,11,0
20180312,12,0
20180312,13,0
20180312,14,0
20180312,15,0
20180312,16,0
20180312,17,0
20180312,18,0
20180312,19,0
20180312,20,0
20180312,21,0
20180312,22,0
20180312,23,0
20180312,24,0
20180313,1,0
20180313,2,0
20180313,3,0
20180313,4,0
20180313,5,0
20180313,6,0
20180313,7,0
20180313,8,0
20180313,9,0
20180313,10,0.0*
20180313,11,0
20180313,12,0
20180313,13,0
20180313,14,0
20180313,15,0
20180313,16,0.0*
20180313,17,0
20180313,18,0
20180313,19,0
20180313,20,0
20180313,21,0
20180313,22,0
20180313,23,0
20180313,24,0
20180314,1,0
20180314,2,0.0*
20180314,3,0
20180314,4,0
20180314,5,0
20180314,6,0
20180314,7,0.5
20180314,8,0
20180314,9,0
20180314,10,0.0*
20180314,11,0.5
20180314,12,0.5
20180314,13,0.5
20180314,14,0
20180314,15,0
20180314,16,0
20180314,17,0
20180314,18,0
20180314,19,0.5
20180314,20,0
20180314,21,0
20180314,22,0
20180314,23,0
20180314,24,0
20180315,1,0
20180315,2,0
20180315,3,0
20180315,4,0.0*
20180315,5,0.0*
20180315,6,0
20180315,7,0
20180315,8,0
20180315,9,0
20180315,10,0
20180315,11,0
20180315,12,0
20180315,13,0
20180315,14,0
20180315,15,0
20180315,16,0
20180315,17,0
20180315,18,0
20180315,19,0
20180315,20,0.0*
20180315,21,0
20180315,22,0
20180315,23,0
20180315,24,0
20180316,1,0
20180316,2,0
20180316,3,0
20180316,4,0
20180316,5,0
20180316,6,0
20180316,7,0
20180316,8,0
20180316,9,0
20180316,10,0.0*
20180316,11,0.0*
20180316,12,0
20180316,13,0.0*
20180316,14,0
20180316,15,0
20180316,16,0
20180316,17,0
20180316,18,0
20180316,19,0
20180316,20,0
20180316,21,0
20180316,22,0
20180316,23,0
20180316,24,0
20180317,1,0
20180317,2,0
20180317,3,0
20180317,4,0
20180317,5,0
20180317,6,0
20180317,7,0
20180317,8,0
20180317,9,0
20180317,10,0.0*
20180317,11,0
20180317,12,0
20180317,13,0.0*
20180317,14,0
20180317,15,0
20180317,16,0
20180317,17,0
20180317,18,0
20180317,19,0
20180317,20,0
20180317,21,0
20180317,22,0
20180317,23,0
20180317,24,0
20180318,1,0
20180318,2,0
20180318,3,0
20180318,4,0
20180318,5,0
20180318,6,0
20180318,7,0
20180318,8,0
20180318,9,0
20180318,10,0
20180318,11,0.0*
20180318,12,0
20180318,13,0
20180318,14,0
20180318,15,0
20180318,16,0
20180318,17,0
20180318,18,0
20180318,19,0
20180318,20,0
20180318,21,0
20180318,22,0
20180318,23,0
20180318,24,0
20180319,1,0
20180319,2,0
20180319,3,0
20180319,4,0
20180319,5,0
20180319,6,0
20180319,7,0
20180319,8,0
20180319,9,0
20180319,10,0
20180319,11,0
20180319,12,0
20180319,13,0
20180319,14,0
20180319,15,0
20180319,16,0
20180319,17,0
20180319,18,0
20180319,19,0.5
20180319,20,0
20180319,21,0
20180319,22,0
20180319,23,0
20180319,24,0
20180320,1,0
20180320,2,0
20180320,3,0
20180320,4,0
20180320,5,0
20180320,6,0
20180320,7,0
20180320,8,0
20180320,9,0
20180320,10,0
20180320,11,0
20180320,12,0
20180320,13,0
20180320,14,0
20180320,15,0.0*
20180320,16,0
20180320,17,0
20180320,18,0
20180320,19,0
20180320,20,0
20180320,21,0
20180320,22,0
20180320,23,0
20180320,24,0
20180321,1,0
20180321,2,0
20180321,3,0
20180321,4,0
20180321,5,0
20180321,6,0
20180321,7,0
20180321,8,0
20180321,9,0
20180321,10,0
20180321,11,0
20180321,12,0
20180321,13,0
20180321,14,0
20180321,15,0
20180321,16,0
20180321,17,0
20180321,18,0
20180321,19,0
20180321,20,0
20180321,21,0
20180321,22,0
20180321,23,0
20180321,24,0
20180322,1,0
20180322,2,0
20180322,3,0
20180322,4,0
20180322,5,0
20180322,6,0
20180322,7,0
20180322,8,0
20180322,9,0.0*
20180322,10,0
20180322,11,0
20180322,12,0
20180322,13,0
20180322,14,0
20180322,15,0
20180322,16,0
20180322,17,0
20180322,18,0
20180322,19,0
20180322,20,0
20180322,21,0
20180322,22,0
20180322,23,0
20180322,24,0
20180323,1,0
20180323,2,0
20180323,3,0
20180323,4,0
20180323,5,0
20180323,6,0
20180323,7,0
20180323,8,0
20180323,9,0
20180323,10,0
20180323,11,0
20180323,12,0
20180323,13,0
20180323,14,0
20180323,15,0
20180323,16,0
20180323,17,0
20180323,18,0
20180323,19,0
20180323,20,0
20180323,21,0
20180323,22,0
20180323,23,0
20180323,24,0
20180324,1,0
20180324,2,0
20180324,3,0
20180324,4,0
20180324,5,0
20180324,6,0
20180324,7,0
20180324,8,0
20180324,9,0
20180324,10,0
20180324,11,0
20180324,12,0
20180324,13,0
20180324,14,0
20180324,15,0
20180324,16,0
20180324,17,0
20180324,18,0
20180324,19,0.5
20180324,20,0
20180324,21,0
20180324,22,0
20180324,23,0
20180324,24,0
20180325,1,0
20180325,2,0
20180325,3,0
20180325,4,0.5
20180325,5,0.0*
20180325,6,0
20180325,7,0
20180325,8,0
20180325,9,0
20180325,10,0
20180325,11,0
20180325,12,0
20180325,13,0
20180325,14,0
20180325,15,0
20180325,16,0
20180325,17,0
20180325,18,0
20180325,19,0
20180325,20,0
20180325,21,0
20180325,22,0
20180325,23,0
20180325,24,0
20180326,1,0
20180326,2,0
20180326,3,0
20180326,4,0
20180326,5,0
20180326,6,0
20180326,7,0
20180326,8,0
20180326,9,0
20180326,10,0
20180326,11,0
20180326,12,0
20180326,13,0
20180326,14,0
20180326,15,0
20180326,16,0
20180326,17,0
20180326,18,0
20180326,19,0
20180326,20,0
20180326,21,0
20180326,22,0
20180326,23,0
20180326,24,0
20180327,1,0
20180327,2,0
20180327,3,0
20180327,4,0
20180327,5,0
20180327,6,0
20180327,7,0
20180327,8,0
20180327,9,0
20180327,10,0
20180327,11,0
20180327,12,0
20180327,13,0
20180327,14,0
20180327,15,0
20180327,16,0
20180327,17,0
20180327,18,0
20180327,19,0
20180327,20,0
20180327,21,0
20180327,22,0
20180327,23,0
20180327,24,0
20180328,1,0
20180328,2,0
20180328,3,0
20180328,4,0
20180328,5,0
20180328,6,0
20180328,7,0
20180328,8,0
20180328,9,0.0*
20180328,10,0.0*
20180328,11,0
20180328,12,0
20180328,13,0
20180328,14,0
20180328,15,0
20180328,16,0
20180328,17,0
20180328,18,0
20180328,19,0
20180328,20,0
20180328,21,0
20180328,22,0
20180328,23,0
20180328,24,0
20180329,1,0
20180329,2,0
20180329,3,0
20180329,4,0
20180329,5,0
20180329,6,0
20180329,7,0
20180329,8,0
20180329,9,0.0*
20180329,10,0
20180329,11,0
20180329,12,0
20180329,13,0
20180329,14,0
20180329,15,0
20180329,16,0
20180329,17,0
20180329,18,0
20180329,19,0
20180329,20,0
20180329,21,0
20180329,22,0
20180329,23,0
20180329,24,0
20180330,1,0
20180330,2,0
20180330,3,0
20180330,4,0
20180330,5,0
20180330,6,0
20180330,7,0
20180330,8,0
20180330,9,0
20180330,10,0
20180330,11,0
20180330,12,0
20180330,13,0
20180330,14,0
20180330,15,0
20180330,16,0
20180330,17,0
20180330,18,0
20180330,19,0
20180330,20,0
20180330,21,0
20180330,22,0
20180330,23,0
20180330,24,0
20180331,1,0
20180331,2,0
20180331,3,0
20180331,4,0
20180331,5,0
20180331,6,0.0*
20180331,7,0.0*
20180331,8,0
20180331,9,0
20180331,10,0
20180331,11,0
20180331,12,0
20180331,13,0
20180331,14,0
20180331,15,0
20180331,16,0
20180331,17,0
20180331,18,0
20180331,19,0
20180331,20,0
20180331,21,0
20180331,22,0
20180331,23,0
20180331,24,0
20180401,1,0
20180401,2,0
20180401,3,0
20180401,4,0
20180401,5,0
20180401,6,0
20180401,7,0
20180401,8,0
20180401,9,0
20180401,10,0
20180401,11,0
20180401,12,0
20180401,13,0
20180401,14,0
20180401,15,0
20180401,16,0
20180401,17,0
20180401,18,0
20180401,19,0
20180401,20,0
20180401,21,0
20180401,22,0
20180401,23,0
20180401,24,0
20180402,1,0
20180402,2,0
20180402,3,0
20180402,4,0
20180402,5,0
20180402,6,0.0*
20180402,7,0
20180402,8,0
20180402,9,0
20180402,10,0
20180402,11,0
20180402,12,0
20180402,13,0
20180402,14,0
20180402,15,0
20180402,16,0
20180402,17,0
20180402,18,0
20180402,19,0
20180402,20,0
20180402,21,0
20180402,22,0
20180402,23,0
20180402,24,0
20180403,1,0
20180403,2,0
20180403,3,0
20180403,4,0
20180403,5,0
20180403,6,0
20180403,7,0
20180403,8,0
20180403,9,0
20180403,10,0
20180403,11,0
20180403,12,0
20180403,13,0
20180403,14,0
20180403,15,0
20180403,16,0
20180403,17,0
20180403,18,0
20180403,19,0
20180403,20,0
20180403,21,0
20180403,22,0
20180403,23,0
20180403,24,0
20180404,1,0
20180404,2,0
20180404,3,0
20180404,4,0
20180404,5,0
20180404,6,0
20180404,7,0
20180404,8,0
20180404,9,0
20180404,10,0
20180404,11,0
20180404,12,0
20180404,13,0
20180404,14,0
20180404,15,0
20180404,16,0
20180404,17,0
20180404,18,0
20180404,19,0
20180404,20,0
20180404,21,0
20180404,22,0
20180404,23,0
20180404,24,0
20180405,1,0
20180405,2,0
20180405,3,0
20180405,4,0
20180405,5,0
20180405,6,0
20180405,7,0
20180405,8,0
20180405,9,0
20180405,10,0
20180405,11,0
20180405,12,0
20180405,13,0
20180405,14,0
20180405,15,0
20180405,16,0
20180405,17,0
20180405,18,0
20180405,19,0
20180405,20,0
20180405,21,0
20180405,22,0
20180405,23,0
20180405,24,0
20180406,1,0
20180406,2,0
20180406,3,0
20180406,4,0
20180406,5,0
20180406,6,0
20180406,7,0
20180406,8,0
20180406,9,0
20180406,10,0
20180406,11,0
20180406,12,0
20180406,13,0
20180406,14,0
20180406,15,0
20180406,16,0
20180406,17,0
20180406,18,0
20180406,19,0
20180406,20,0
20180406,21,0
20180406,22,0
20180406,23,0
20180406,24,0
20180407,1,0
20180407,2,0
20180407,3,0
20180407,4,0
20180407,5,0
20180407,6,0
20180407,7,0
20180407,8,0
20180407,9,0
20180407,10,0
20180407,11,0
20180407,12,0
20180407,13,0
20180407,14,0
20180407,15,0
20180407,16,0
20180407,17,0
20180407,18,0
20180407,19,0
20180407,20,0
20180407,21,0
20180407,22,0
20180407,23,0
20180407,24,0
20180408,1,0
20180408,2,0
20180408,3,0
20180408,4,0
20180408,5,0
20180408,6,0
20180408,7,0
20180408,8,0
20180408,9,0
20180408,10,0
20180408,11,0
20180408,12,0
20180408,13,0
20180408,14,0
20180408,15,0
20180408,16,0
20180408,17,0
20180408,18,0
20180408,19,0
20180408,20,0
20180408,21,0
20180408,22,0
20180408,23,0
20180408,24,0
20180409,1,0
20180409,2,0
20180409,3,0
20180409,4,0
20180409,5,0
20180409,6,0
20180409,7,0
20180409,8,0
20180409,9,0
20180409,10,0
20180409,11,0
20180409,12,0
20180409,13,0
20180409,14,0
20180409,15,0
20180409,16,0
20180409,17,0
20180409,18,0
20180409,19,0
20180409,20,0
20180409,21,0
20180409,22,0
20180409,23,0
20180409,24,0
20180410,1,0
20180410,2,0
20180410,3,0
20180410,4,0
20180410,5,0
20180410,6,0
20180410,7,0
20180410,8,0
20180410,9,0
20180410,10,0
20180410,11,0
20180410,12,0
20180410,13,0
20180410,14,0
20180410,15,0
20180410,16,0
20180410,17,0
20180410,18,0
20180410,19,0
20180410,20,0
20180410,21,0
20180410,22,0
20180410,23,0
20180410,24,0
20180411,1,0
20180411,2,0
20180411,3,0
20180411,4,0
20180411,5,0
20180411,6,0
20180411,7,0
20180411,8,0
20180411,9,0
20180411,10,0
20180411,11,0
20180411,12,0
20180411,13,0
20180411,14,0.0*
20180411,15,0.0*
20180411,16,0
20180411,17,0
20180411,18,0
20180411,19,0
20180411,20,0
20180411,21,0
20180411,22,0
20180411,23,0
20180411,24,0
20180412,1,0
20180412,2,0.0*
20180412,3,0.0*
20180412,4,0
20180412,5,0
20180412,6,0
20180412,7,0
20180412,8,0
20180412,9,0
20180412,10,0
20180412,11,0
20180412,12,0
20180412,13,0
20180412,14,0
20180412,15,0
20180412,16,0
20180412,17,0
20180412,18,0
20180412,19,0
20180412,20,0
20180412,21,0
20180412,22,0
20180412,23,0
20180412,24,0
20180413,1,0
20180413,2,0
20180413,3,0
20180413,4,0
20180413,5,0
20180413,6,0
20180413,7,0
20180413,8,0
20180413,9,0
20180413,10,0
20180413,11,0
20180413,12,0
20180413,13,0
20180413,14,0
20180413,15,0
20180413,16,0
20180413,17,0
20180413,18,0
20180413,19,0
20180413,20,0
20180413,21,0
20180413,22,0
20180413,23,0
20180413,24,0
20180414,1,0
20180414,2,0
20180414,3,0
20180414,4,0
20180414,5,0
20180414,6,0
20180414,7,0
20180414,8,0
20180414,9,0
20180414,10,0
20180414,11,0
20180414,12,0
20180414,13,0
20180414,14,0
20180414,15,0
20180414,16,0
20180414,17,0
20180414,18,0
20180414,19,0
20180414,20,0
20180414,21,0
20180414,22,0
20180414,23,0
20180414,24,0
20180415,1,0
20180415,2,0
20180415,3,0
20180415,4,0
20180415,5,0
20180415,6,0.5
20180415,7,0
20180415,8,0
20180415,9,0
20180415,10,2.5
20180415,11,6
20180415,12,16
20180415,13,1.5*
20180415,14,n/a
20180415,15,n/a
20180415,16,n/a
20180415,17,n/a
20180415,18,n/a
20180415,19,0.0*
20180415,20,0
20180415,21,0
20180415,22,0
20180415,23,0
20180415,24,1
20180416,1,0.5
20180416,2,0
20180416,3,0
20180416,4,0
20180416,5,0
20180416,6,0.5
20180416,7,2
20180416,8,0
20180416,9,0
20180416,10,0
20180416,11,0
20180416,12,0
20180416,13,0
20180416,14,0
20180416,15,0.5
20180416,16,0
20180416,17,1
20180416,18,0
20180416,19,0
20180416,20,0.5
20180416,21,0.5
20180416,22,1.5
20180416,23,0
20180416,24,0
20180417,1,0
20180417,2,0.5
20180417,3,0
20180417,4,0.5
20180417,5,0
20180417,6,0
20180417,7,0.5
20180417,8,0
20180417,9,0
20180417,10,1
20180417,11,0.5
20180417,12,0
20180417,13,0
20180417,14,0
20180417,15,0
20180417,16,0
20180417,17,0
20180417,18,0
20180417,19,0
20180417,20,0
20180417,21,0
20180417,22,0
20180417,23,0
20180417,24,0
20180418,1,0
20180418,2,0
20180418,3,0
20180418,4,0
20180418,5,0
20180418,6,0
20180418,7,0
20180418,8,0
20180418,9,0
20180418,10,0
20180418,11,0
20180418,12,0
20180418,13,0
20180418,14,0
20180418,15,0
20180418,16,0
20180418,17,0
20180418,18,0
20180418,19,0
20180418,20,0
20180418,21,0
20180418,22,0
20180418,23,0
20180418,24,0
20180419,1,0
20180419,2,0
20180419,3,0
20180419,4,0
20180419,5,0
20180419,6,0
20180419,7,0
20180419,8,0
20180419,9,0
20180419,10,0
20180419,11,0
20180419,12,0
20180419,13,0
20180419,14,0
20180419,15,0
20180419,16,0
20180419,17,0
20180419,18,0
20180419,19,0
20180419,20,0
20180419,21,0
20180419,22,0
20180419,23,0
20180419,24,0
20180420,1,0
20180420,2,0
20180420,3,0
20180420,4,0
20180420,5,0
20180420,6,0
20180420,7,0
20180420,8,0
20180420,9,0
20180420,10,0
20180420,11,0
20180420,12,0
20180420,13,0
20180420,14,0
20180420,15,0
20180420,16,0
20180420,17,0
20180420,18,0
20180420,19,0
20180420,20,0
20180420,21,0
20180420,22,0
20180420,23,0
20180420,24,0
20180421,1,0
20180421,2,0
20180421,3,0
20180421,4,0
20180421,5,0
20180421,6,0
20180421,7,0
20180421,8,0
20180421,9,0
20180421,10,0
20180421,11,0
20180421,12,0
20180421,13,0
20180421,14,0.0*
20180421,15,0.0*
20180421,16,0.0*
20180421,17,0.0*
20180421,18,0.0*
20180421,19,0.0*
20180421,20,0
20180421,21,0.0*
20180421,22,0
20180421,23,0.0*
20180421,24,0
20180422,1,0
20180422,2,0
20180422,3,0
20180422,4,0
20180422,5,0
20180422,6,0
20180422,7,0
20180422,8,0
20180422,9,0
20180422,10,0
20180422,11,0
20180422,12,0
20180422,13,0
20180422,14,0
20180422,15,0
20180422,16,0
20180422,17,0
20180422,18,0
20180422,19,0
20180422,20,0
20180422,21,0
20180422,22,0
20180422,23,0
20180422,24,0
20180423,1,0
20180423,2,0
20180423,3,0
20180423,4,0
20180423,5,0
20180423,6,0
20180423,7,0
20180423,8,0
20180423,9,0
20180423,10,0
20180423,11,0.0*
20180423,12,0
20180423,13,0.0*
20180423,14,0
20180423,15,0
20180423,16,0
20180423,17,0
20180423,18,0
20180423,19,0.0*
20180423,20,0.0*
20180423,21,0
20180423,22,0
20180423,23,0
20180423,24,0
20180424,1,0
20180424,2,0.0*
20180424,3,0
20180424,4,0
20180424,5,0
20180424,6,0
20180424,7,0
20180424,8,0
20180424,9,0
20180424,10,0
20180424,11,4.5
20180424,12,0
20180424,13,0.5
20180424,14,0.0*
20180424,15,0
20180424,16,0
20180424,17,0
20180424,18,0
20180424,19,0
20180424,20,0
20180424,21,0
20180424,22,0
20180424,23,0
20180424,24,0
20180425,1,0
20180425,2,0
20180425,3,0
20180425,4,0
20180425,5,0
20180425,6,0
20180425,7,0
20180425,8,0
20180425,9,0
20180425,10,0
20180425,11,0
20180425,12,0
20180425,13,0
20180425,14,0
20180425,15,0
20180425,16,0
20180425,17,0
20180425,18,0
20180425,19,0
20180425,20,0.5
20180425,21,0
20180425,22,0
20180425,23,0
20180425,24,0
20180426,1,3
20180426,2,0
20180426,3,0
20180426,4,0
20180426,5,0
20180426,6,0
20180426,7,0
20180426,8,0
20180426,9,0
20180426,10,0
20180426,11,0
20180426,12,0
20180426,13,0
20180426,14,0
20180426,15,0
20180426,16,0
20180426,17,0
20180426,18,0
20180426,19,0
20180426,20,0
20180426,21,0
20180426,22,0
20180426,23,0
20180426,24,0
20180427,1,0
20180427,2,0
20180427,3,0
20180427,4,0
20180427,5,0
20180427,6,0
20180427,7,0
20180427,8,0
20180427,9,0
20180427,10,0
20180427,11,0
20180427,12,0
20180427,13,0
20180427,14,0.5
20180427,15,3.5
20180427,16,0.5
20180427,17,0
20180427,18,0
20180427,19,0
20180427,20,0
20180427,21,0
20180427,22,0
20180427,23,0
20180427,24,0
20180428,1,0
20180428,2,0
20180428,3,0
20180428,4,0
20180428,5,0
20180428,6,0
20180428,7,0
20180428,8,0
20180428,9,0
20180428,10,0
20180428,11,0
20180428,12,0
20180428,13,0
20180428,14,0
20180428,15,0
20180428,16,0
20180428,17,0
20180428,18,0
20180428,19,0
20180428,20,0
20180428,21,0
20180428,22,0
20180428,23,0
20180428,24,0
20180429,1,0
20180429,2,0
20180429,3,0
20180429,4,0
20180429,5,0
20180429,6,0
20180429,7,0
20180429,8,0
20180429,9,0
20180429,10,0
20180429,11,0
20180429,12,0
20180429,13,0
20180429,14,0
20180429,15,0
20180429,16,0
20180429,17,0
20180429,18,0
20180429,19,0.0*
20180429,20,0.0*
20180429,21,0.0*
20180429,22,0
20180429,23,0
20180429,24,0
20180430,1,0
20180430,2,0
20180430,3,0
20180430,4,0
20180430,5,0
20180430,6,0
20180430,7,0
20180430,8,0
20180430,9,0
20180430,10,0
20180430,11,0
20180430,12,0
20180430,13,0
20180430,14,0
20180430,15,0
20180430,16,0.0*
20180430,17,0.0*
20180430,18,0
20180430,19,0
20180430,20,0
20180430,21,0
20180430,22,0
20180430,23,0
20180430,24,0
20180501,1,0
20180501,2,0
20180501,3,0
20180501,4,0
20180501,5,0
20180501,6,0
20180501,7,0
20180501,8,0
20180501,9,0
20180501,10,0
20180501,11,0
20180501,12,0
20180501,13,0
20180501,14,0
20180501,15,0
20180501,16,0
20180501,17,0
20180501,18,0
20180501,19,0
20180501,20,0
20180501,21,0
20180501,22,0
20180501,23,0
20180501,24,0
20180502,1,0
20180502,2,0
20180502,3,0
20180502,4,0
20180502,5,0
20180502,6,0
20180502,7,0
20180502,8,0
20180502,9,0
20180502,10,0
20180502,11,0
20180502,12,0
20180502,13,0
20180502,14,0
20180502,15,0
20180502,16,0
20180502,17,0
20180502,18,0
20180502,19,0
20180502,20,0
20180502,21,0
20180502,22,0
20180502,23,0
20180502,24,0
20180503,1,0
20180503,2,0
20180503,3,0.0*
20180503,4,0.0*
20180503,5,0
20180503,6,0
20180503,7,0
20180503,8,0
20180503,9,0
20180503,10,0
20180503,11,0
20180503,12,0
20180503,13,0
20180503,14,0
20180503,15,0
20180503,16,0
20180503,17,0
20180503,18,0
